Review ID,Region,Country/Market,Platform,Source Website,Source URL,Date Accessed,Review Date,Rating,Language,Original Review Text,Translation/Summary,Service Category,AI/Digital Touchpoint,Trust Theme,Trust Valence,Short Evidence Quote,Research Notes
R045,Asia,China,美团,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=1/id=423084029/sortby=mostrecent/json,2026-06-16,2026-06-13,1,Chinese,垃圾软件. 越来越烂，捆绑乱七八糟金融功能骗取信息，客服服务一点技术含量没有自己软件自己都不用！一窍不通,App Store review (1/5) concerning Customer support and Responsiveness.,Domestic/home service platform,Customer support,Responsiveness,Negative,垃圾软件. 越来越烂，捆绑乱七八糟金融功能骗取信息，客服服务一点技术含量没有自己软件自己都不用！一窍不通,Automatically collected from public App Store RSS; verify before using direct quotations.
R046,Asia,China,58到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=1/id=1574147199/sortby=mostrecent/json,2026-06-16,2026-02-15,1,Chinese,阿姨会偷东西的，平台也不管. 垃圾平台，根本不负责 纵容阿姨偷东西,App Store review (1/5) concerning Matching/dispatch and Accountability.,Domestic/home service platform,Matching/dispatch,Accountability,Negative,阿姨会偷东西的，平台也不管. 垃圾平台，根本不负责 纵容阿姨偷东西,Automatically collected from public App Store RSS; verify before using direct quotations.
R047,Asia,China,天鹅到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=1/id=897342825/sortby=mostrecent/json,2026-06-16,2025-04-29,1,Chinese,垃圾 app. 选择的是日常保洁，保洁完后寻找客服如何开发票，客服表示开不了，说在用户端下单的时候有提示，我又重新打开了 app，发现根本没有提示。避雷垃圾平台！！！！,App Store review (1/5) concerning Customer support; Booking/scheduling and Responsiveness.,Domestic/home service platform,Customer support; Booking/scheduling,Responsiveness,Negative,垃圾 app. 选择的是日常保洁，保洁完后寻找客服如何开发票，客服表示开不了，说在用户端下单的时候有提示，我又重新打开了 app，发现根本没有提示。避雷垃圾平台,Automatically collected from public App Store RSS; verify before using direct quotations.
R048,Asia,China,轻喜到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=1/id=1550723001/sortby=mostrecent/json,2026-06-16,2026-04-15,5,Chinese,轻喜到家. 方便，快捷，可信赖，从疫情开始一直请轻喜到家的师傅帮忙打扫！,App Store review (5/5) concerning Matching/dispatch and Convenience.,Domestic/home service platform,Matching/dispatch,Convenience,Positive,轻喜到家. 方便，快捷，可信赖，从疫情开始一直请轻喜到家的师傅帮忙打扫！,Automatically collected from public App Store RSS; verify before using direct quotations.
R049,Asia,China,阿姨帮,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=1/id=683700520/sortby=mostrecent/json,2026-06-16,2023-01-04,1,Chinese,垃圾app. 不保护消费者权益，按头消费者。阿姨把水银温度计和衣物一起放到洗衣机清洗。拿出来的时候我的衣服全部不能用，都是碎玻璃碴。手也受伤了。平台只让我体谅阿姨，赔偿方案连购买价格1/5都不到，我不接受，就还让我体谅阿姨。消费者的钱是大风刮来的吗？？你们平台不为消费者健康负责吗？,App Store review (1/5) concerning Payment/refund/cancellation; Matching/dispatch and Transparency.,Domestic/home service platform,Payment/refund/cancellation; Matching/dispatch,Transparency,Negative,垃圾app. 不保护消费者权益，按头消费者。阿姨把水银温度计和衣物一起放到洗衣机清洗。拿出来的时候我的衣服全部不能用，都是碎玻璃碴。手也受伤了。平台只让我体谅阿,Automatically collected from public App Store RSS; verify before using direct quotations.
R050,Asia,China,美团,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=1/id=423084029/sortby=mostrecent/json,2026-06-16,2026-06-13,1,Chinese,现在美团越做越差 维权难. 接入在线客服99➕ ，说推荐电话客服 ，电话客服一番煞有其事机器问询过后转人工拥堵推荐在线客服， 毛都不解决 俩边踢皮球是吧  一颗星都给多了！,App Store review (1/5) concerning Customer support and Service Recovery.,Domestic/home service platform,Customer support,Service Recovery,Negative,现在美团越做越差 维权难. 接入在线客服99➕ ，说推荐电话客服 ，电话客服一番煞有其事机器问询过后转人工拥堵推荐在线客服， 毛都不解决 俩边踢皮球是吧 一颗星,Automatically collected from public App Store RSS; verify before using direct quotations.
R051,Asia,China,58到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=1/id=1574147199/sortby=mostrecent/json,2026-06-16,2026-02-13,1,Chinese,"服务水平太差. 签完合同，阿姨不来。
两天给换了5个人，半夜打电话说阿姨来不了，倒逼我们接受阿姨下午再来做午饭。因为是平台客服把我家地址搞错了，找的阿姨离我家十万八千里。这么差的体验，又不给退款，自己申请还要扣1000多匹配费。你们给匹配的都是啥服务，还有脸要匹配费？",App Store review (1/5) concerning Payment/refund/cancellation; Customer support; Matching/dispatch and Transparency.,Domestic/home service platform,Payment/refund/cancellation; Customer support; Matching/dispatch,Transparency,Negative,服务水平太差. 签完合同，阿姨不来。 两天给换了5个人，半夜打电话说阿姨来不了，倒逼我们接受阿姨下午再来做午饭。因为是平台客服把我家地址搞错了，找的阿姨离我家十,Automatically collected from public App Store RSS; verify before using direct quotations.
R052,Asia,China,天鹅到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=1/id=897342825/sortby=mostrecent/json,2026-06-16,2025-04-07,1,Chinese,偷偷增加对平台有利的条款，并且没有提示。人工客服和机器客服一样，只会抱歉请耐心等待，什么问题也不解决. 非常垃圾,App Store review (1/5) concerning Customer support and Service Recovery.,Domestic/home service platform,Customer support,Service Recovery,Negative,偷偷增加对平台有利的条款，并且没有提示。人工客服和机器客服一样，只会抱歉请耐心等待，什么问题也不解决. 非常垃圾,Automatically collected from public App Store RSS; verify before using direct quotations.
R053,Asia,China,轻喜到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=1/id=1550723001/sortby=mostrecent/json,2026-06-16,2026-04-13,5,Chinese,保洁服务及后台响应快. 保洁服务快，并且客服响应及时,App Store review (5/5) concerning Customer support and Responsiveness.,Domestic/home service platform,Customer support,Responsiveness,Positive,保洁服务及后台响应快. 保洁服务快，并且客服响应及时,Automatically collected from public App Store RSS; verify before using direct quotations.
R054,Asia,China,阿姨帮,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=1/id=683700520/sortby=mostrecent/json,2026-06-16,2022-11-18,1,Chinese,很糟糕. 阿姨质量都很差，客服永远联系不上,App Store review (1/5) concerning Customer support; Matching/dispatch and Responsiveness.,Domestic/home service platform,Customer support; Matching/dispatch,Responsiveness,Negative,很糟糕. 阿姨质量都很差，客服永远联系不上,Automatically collected from public App Store RSS; verify before using direct quotations.
R055,Asia,China,美团,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=1/id=423084029/sortby=mostrecent/json,2026-06-16,2026-06-13,1,Chinese,人工客服不好找. 拉垮,App Store review (1/5) concerning Customer support and Responsiveness.,Domestic/home service platform,Customer support,Responsiveness,Negative,人工客服不好找. 拉垮,Automatically collected from public App Store RSS; verify before using direct quotations.
R056,Asia,China,58到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=1/id=1574147199/sortby=mostrecent/json,2026-06-16,2026-01-29,1,Chinese,不靠谱. 大家千万别相信这个平台，家政人员随意推托爽约，平台投诉形同虚设，一点不靠谱。,App Store review (1/5) concerning Customer support and Service Recovery.,Domestic/home service platform,Customer support,Service Recovery,Negative,不靠谱. 大家千万别相信这个平台，家政人员随意推托爽约，平台投诉形同虚设，一点不靠谱。,Automatically collected from public App Store RSS; verify before using direct quotations.
R057,Asia,China,天鹅到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=1/id=897342825/sortby=mostrecent/json,2026-06-16,2025-03-19,5,Chinese,快跑. 千万别找他们，定之前骗人说是服务费可以退，我才定了长期。结果服务费不给退，服务费不给退，服务费不给退,App Store review (5/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Positive,快跑. 千万别找他们，定之前骗人说是服务费可以退，我才定了长期。结果服务费不给退，服务费不给退，服务费不给退,Automatically collected from public App Store RSS; verify before using direct quotations.
R058,Asia,China,轻喜到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=1/id=1550723001/sortby=mostrecent/json,2026-06-16,2026-04-10,1,Chinese,退款审核. 退款审核需要七个工作日才能退款。,App Store review (1/5) concerning Payment/refund/cancellation and Service Recovery.,Domestic/home service platform,Payment/refund/cancellation,Service Recovery,Negative,退款审核. 退款审核需要七个工作日才能退款。,Automatically collected from public App Store RSS; verify before using direct quotations.
R059,Asia,China,阿姨帮,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=1/id=683700520/sortby=mostrecent/json,2026-06-16,2022-11-05,3,Chinese,没有再来一单体验很差. 用了很多年，每次都要重新下单，选日常保洁，时间，选阿姨，确认。就不能再来一单只选时间么？技术团队真拉跨,App Store review (3/5) concerning Booking/scheduling; Matching/dispatch and General trust.,Domestic/home service platform,Booking/scheduling; Matching/dispatch,General trust,Mixed,没有再来一单体验很差. 用了很多年，每次都要重新下单，选日常保洁，时间，选阿姨，确认。就不能再来一单只选时间么？技术团队真拉跨,Automatically collected from public App Store RSS; verify before using direct quotations.
